NAME,year,month,utility_name,total_disconnections,est_disconnections,avg_disconnection_rate,difference,PCT_DIF,mae,mape
"Adams County, Washington",2023,September,Avista Utilities,34,28.93688530512565,8.5,5.063114694874351,-14.891513808453972,5.063114694874351,14.891513808453972
"Adams County, Washington",2023,September,Cascade Natural Gas,7,5.750214592274679,7,1.2497854077253212,-17.854077253218872,1.2497854077253212,17.854077253218875
"Adams County, Washington",2024,February,Avista Utilities,95,82.06165228826174,23.75,12.93834771173826,-13.619313380777117,12.93834771173826,13.619313380777115
"Adams County, Washington",2024,Feburary,Cascade Natural Gas,1,0.8214592274678112,1,0.1785407725321888,-17.854077253218883,0.1785407725321888,17.854077253218883
"Adams County, Washington",2024,January,Avista Utilities,59,50.478617361020795,14.75,8.521382638979205,-14.443021421998653,8.521382638979205,14.443021421998653
"Adams County, Washington",2024,January,Cascade Natural Gas,1,0.8214592274678112,1,0.1785407725321888,-17.854077253218883,0.1785407725321888,17.854077253218883
"Adams County, Washington",2024,March,Avista Utilities,98,84.34748919813298,24.5,13.652510801867024,-13.931133471292881,13.652510801867024,13.931133471292881
"Adams County, Washington",2024,March,Cascade Natural Gas,0,0,0,0,0,0,0
"Asotin County, Washington",2019,April,Avista Utilities,39,38.93569647310296,19.5,0.06430352689704222,-0.16488083819754415,0.06430352689704222,0.16488083819754415
"Asotin County, Washington",2019,August,Avista Utilities,13,12.98307801923762,6.5,0.016921980762379718,-0.1301690827875363,0.016921980762379718,0.1301690827875363
"Asotin County, Washington",2019,December,Avista Utilities,75,74.88831492696829,37.5,0.11168507303170827,-0.14891343070894436,0.11168507303170827,0.14891343070894436
"Asotin County, Washington",2019,July,Avista Utilities,34,33.95261845386534,17,0.04738154613465895,-0.13935748863134984,0.04738154613465895,0.13935748863134984
"Asotin County, Washington",2019,June,Avista Utilities,22,21.962771642322764,11,0.03722835767723609,-0.1692198076238004,0.03722835767723609,0.16921980762380043
"Asotin County, Washington",2019,March,Avista Utilities,33,32.94754185963662,16.5,0.05245814036337748,-0.15896406170720448,0.05245814036337748,0.1589640617072045
"Asotin County, Washington",2019,May,Avista Utilities,28,27.954310651941576,14,0.04568934805842417,-0.1631762430658006,0.04568934805842417,0.1631762430658006
"Asotin County, Washington",2019,November,Avista Utilities,61,60.90862130388315,30.5,0.09137869611684835,-0.14980114117516122,0.09137869611684835,0.14980114117516122
"Asotin County, Washington",2019,October,Avista Utilities,73,72.87816173851087,36.5,0.12183826148913113,-0.1669017280673029,0.12183826148913113,0.1669017280673029
"Asotin County, Washington",2019,September,Avista Utilities,23,22.962771642322764,11.5,0.03722835767723609,-0.16186242468363518,0.03722835767723609,0.16186242468363518
"Asotin County, Washington",2020,March,Avista Utilities,6,5.99153900961881,3,0.008460990381189859,-0.14101650635316432,0.008460990381189859,0.14101650635316432
"Asotin County, Washington",2021,December,Avista Utilities,3,2.994923405771286,1.5,0.005076594228714093,-0.1692198076238031,0.005076594228714093,0.16921980762380312
"Asotin County, Washington",2021,November,Avista Utilities,0,0,0,0,0,0,0
"Asotin County, Washington",2022,April,Avista Utilities,3,2.9966156038475242,1.5,0.003384396152475766,-0.11281320508252553,0.003384396152475766,0.11281320508252553
"Asotin County, Washington",2022,August,Avista Utilities,1,1,0.5,0,0,0,0
"Asotin County, Washington",2022,December,Avista Utilities,14,13.976309226932669,7,0.02369077306733125,-0.16921980762379465,0.02369077306733125,0.16921980762379465
"Asotin County, Washington",2022,February,Avista Utilities,9,8.989846811542572,4.5,0.010153188457428186,-0.1128132050825354,0.010153188457428186,0.1128132050825354
"Asotin County, Washington",2022,January,Avista Utilities,9,8.984770217313859,4.5,0.015229782686141391,-0.16921980762379324,0.015229782686141391,0.16921980762379324
"Asotin County, Washington",2022,July,Avista Utilities,0,0,0,0,0,0,0
"Asotin County, Washington",2022,June,Avista Utilities,12,11.979693623085144,6,0.020306376914856372,-0.1692198076238031,0.020306376914856372,0.16921980762380312
"Asotin County, Washington",2022,March,Avista Utilities,2,1.996615603847524,1,0.003384396152475988,-0.1692198076237994,0.003384396152475988,0.1692198076237994
"Asotin County, Washington",2022,May,Avista Utilities,23,22.96615603847524,11.5,0.033843961524759436,-0.14714765880330188,0.033843961524759436,0.14714765880330188
"Asotin County, Washington",2022,November,Avista Utilities,22,21.96784823655148,11,0.03215176344852111,-0.1461443793114596,0.03215176344852111,0.1461443793114596
"Asotin County, Washington",2022,October,Avista Utilities,23,22.962771642322764,11.5,0.03722835767723609,-0.16186242468363518,0.03722835767723609,0.16186242468363518
"Asotin County, Washington",2022,September,Avista Utilities,1,0.998307801923762,0.5,0.001692198076237994,-0.1692198076237994,0.001692198076237994,0.1692198076237994
"Asotin County, Washington",2023,April,Avista Utilities,40,39.94246526540791,20,0.05753473459208891,-0.14383683648022227,0.05753473459208891,0.14383683648022227
"Asotin County, Washington",2023,August,Avista Utilities,40,39.93738867117919,20,0.06261132882080744,-0.1565283220520186,0.06261132882080744,0.1565283220520186
"Asotin County, Washington",2023,December,Avista Utilities,27,26.959387246170287,13.5,0.040612753829712744,-0.15041760677671387,0.040612753829712744,0.15041760677671387
"Asotin County, Washington",2023,February,Avista Utilities,33,32.94923405771286,16.5,0.05076594228714271,-0.1538361887489173,0.05076594228714271,0.1538361887489173
"Asotin County, Washington",2023,January,Avista Utilities,41,40.934004275026716,20.5,0.0659957249732841,-0.16096518286166853,0.0659957249732841,0.16096518286166853
"Asotin County, Washington",2023,July,Avista Utilities,28,27.961079444246526,14,0.03892055575347442,-0.13900198483383722,0.03892055575347442,0.13900198483383722
"Asotin County, Washington",2023,June,Avista Utilities,34,33.94584966156039,17,0.054150338439612256,-0.15926570129297724,0.054150338439612256,0.1592657012929772
"Asotin County, Washington",2023,March,Avista Utilities,58,57.91369789811186,29,0.08630210188813692,-0.14879672739333952,0.08630210188813692,0.14879672739333952
"Asotin County, Washington",2023,May,Avista Utilities,23,22.961079444246526,11.5,0.03892055575347442,-0.16921980762380182,0.03892055575347442,0.16921980762380182
"Asotin County, Washington",2023,November,Avista Utilities,1,0.998307801923762,0.5,0.001692198076237994,-0.1692198076237994,0.001692198076237994,0.1692198076237994
"Asotin County, Washington",2023,October,Avista Utilities,31,30.94923405771286,15.5,0.050765942287139154,-0.1637611041520618,0.050765942287139154,0.1637611041520618
"Asotin County, Washington",2023,September,Avista Utilities,52,51.920466690416816,26,0.07953330958318361,-0.15294867227535308,0.07953330958318361,0.15294867227535308
"Asotin County, Washington",2024,February,Avista Utilities,119,118.8172426077663,59.5,0.1827573922336967,-0.15357764053251824,0.1827573922336967,0.1535776405325182
"Asotin County, Washington",2024,January,Avista Utilities,54,53.9153900961881,27,0.08460990381190214,-0.15668500705907804,0.08460990381190214,0.15668500705907804
"Asotin County, Washington",2024,March,Avista Utilities,165,164.74447809048806,82.5,0.2555219095119412,-0.15486176334057042,0.2555219095119412,0.15486176334057045
"Benton County, Washington",2020,February,PacifiCorp,0,0,0,0,0,0,0
"Benton County, Washington",2020,January,PacifiCorp,0,0,0,0,0,0,0
"Benton County, Washington",2020,March,Cascade Natural Gas,20,20,5,0,0,0,0
"Benton County, Washington",2020,March,PacifiCorp,0,0,0,0,0,0,0
"Benton County, Washington",2021,December,Cascade Natural Gas,4,4,2,0,0,0,0
"Benton County, Washington",2021,November,Cascade Natural Gas,0,0,0,0,0,0,0
"Benton County, Washington",2021,October,Cascade Natural Gas,0,0,0,0,0,0,0
"Benton County, Washington",2022,April,Cascade Natural Gas,5,5,0.8333333333333334,0,0,0,0
"Benton County, Washington",2022,August,Cascade Natural Gas,0,0,0,0,0,0,0
"Benton County, Washington",2022,December,Cascade Natural Gas,6,6,1,0,0,0,0
"Benton County, Washington",2022,February,Cascade Natural Gas,1,1,0.16666666666666666,0,0,0,0
"Benton County, Washington",2022,January,Cascade Natural Gas,5,5,0.8333333333333334,0,0,0,0
"Benton County, Washington",2022,July,Cascade Natural Gas,0,0,0,0,0,0,0
"Benton County, Washington",2022,June,Cascade Natural Gas,5,5,0.8333333333333334,0,0,0,0
"Benton County, Washington",2022,March,Cascade Natural Gas,3,3,0.5,0,0,0,0
"Benton County, Washington",2022,May,Cascade Natural Gas,12,12,2,0,0,0,0
"Benton County, Washington",2022,November,Cascade Natural Gas,28,28,4.666666666666667,0,0,0,0
"Benton County, Washington",2022,October,Cascade Natural Gas,3,3,0.5,0,0,0,0
"Benton County, Washington",2022,September,Cascade Natural Gas,1,0.970126582278481,0.16666666666666666,0.02987341772151897,-2.987341772151897,0.02987341772151897,2.987341772151897
"Benton County, Washington",2023,April,Cascade Natural Gas,37,36.97012658227848,5.285714285714286,0.02987341772151808,-0.08073896681491373,0.02987341772151808,0.08073896681491373
"Benton County, Washington",2023,August,Cascade Natural Gas,39,38.910379746835446,5.571428571428571,0.08962025316455424,-0.22979552093475447,0.08962025316455424,0.22979552093475444
"Benton County, Washington",2023,December,Cascade Natural Gas,9,9,1.2857142857142858,0,0,0,0
"Benton County, Washington",2023,February,Cascade Natural Gas,17,17,2.4285714285714284,0,0,0,0
"Benton County, Washington",2023,January,Cascade Natural Gas,10,10,1.4285714285714286,0,0,0,0
"Benton County, Washington",2023,July,Cascade Natural Gas,29,29,4.142857142857143,0,0,0,0
"Benton County, Washington",2023,June,Cascade Natural Gas,2,2,0.2857142857142857,0,0,0,0
"Benton County, Washington",2023,March,Cascade Natural Gas,12,11.940253164556962,1.7142857142857142,0.05974683544303794,-0.4978902953586495,0.05974683544303794,0.4978902953586495
"Benton County, Washington",2023,May,Cascade Natural Gas,26,25.910379746835442,3.7142857142857144,0.0896202531645578,-0.3446932814021454,0.0896202531645578,0.3446932814021454
"Benton County, Washington",2023,November,Cascade Natural Gas,8,7.970126582278481,1.1428571428571428,0.02987341772151897,-0.3734177215189871,0.02987341772151897,0.3734177215189871
"Benton County, Washington",2023,October,Cascade Natural Gas,13,12.970126582278482,1.8571428571428572,0.02987341772151808,-0.22979552093475447,0.02987341772151808,0.22979552093475444
"Benton County, Washington",2023,September,Cascade Natural Gas,22,22,3.142857142857143,0,0,0,0
"Benton County, Washington",2024,Feburary,Cascade Natural Gas,16,15.970126582278482,2.2857142857142856,0.02987341772151808,-0.186708860759488,0.02987341772151808,0.186708860759488
"Benton County, Washington",2024,January,Cascade Natural Gas,16,16,2.2857142857142856,0,0,0,0
"Benton County, Washington",2024,March,Cascade Natural Gas,12,12,1.7142857142857142,0,0,0,0
"Chelan County, Washington",2019,April,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,August,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,December,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,July,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,June,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,March,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,May,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,November,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,October,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2019,September,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2020,March,Cascade Natural Gas,3,3,3,0,0,0,0
"Chelan County, Washington",2020,March,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2022,April,Cascade Natural Gas,1,1,1,0,0,0,0
"Chelan County, Washington",2022,August,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,August,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2022,December,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,February,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,January,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,July,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,July,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2022,June,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,March,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,May,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,November,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,October,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,September,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2022,September,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Chelan County, Washington",2023,April,Cascade Natural Gas,1,1,1,0,0,0,0
"Chelan County, Washington",2023,August,Cascade Natural Gas,5,5,5,0,0,0,0
"Chelan County, Washington",2023,December,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2023,February,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2023,January,Cascade Natural Gas,1,1,1,0,0,0,0
"Chelan County, Washington",2023,July,Cascade Natural Gas,2,2,2,0,0,0,0
"Chelan County, Washington",2023,June,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2023,March,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2023,May,Cascade Natural Gas,0,0,0,0,0,0,0
"Chelan County, Washington",2023,November,Cascade Natural Gas,1,1,1,0,0,0,0
"Chelan County, Washington",2023,October,Cascade Natural Gas,3,3,3,0,0,0,0
"Chelan County, Washington",2023,September,Cascade Natural Gas,0,0,0,0,0,0,0
"Clark County, Washington",2019,April,Northwest Natural Gas Company,225,224.01614647713225,10.714285714285714,0.9838535228677472,-0.4372682323856654,0.9838535228677472,0.4372682323856654
"Clark County, Washington",2019,August,Northwest Natural Gas Company,73,72.78136588380717,3.4761904761904763,0.21863411619283113,-0.29949878930524815,0.21863411619283113,0.2994987893052481
"Clark County, Washington",2019,December,Northwest Natural Gas Company,105,104.67204882571076,5,0.3279511742892396,-0.31233445170403773,0.3279511742892396,0.31233445170403773
"Clark County, Washington",2019,July,Northwest Natural Gas Company,129,128.34409765142152,6.142857142857143,0.6559023485784792,-0.508451433006573,0.6559023485784792,0.508451433006573
"Clark County, Washington",2019,June,Northwest Natural Gas Company,123,122.45341470951793,5.857142857142857,0.5465852904820707,-0.44437828494477294,0.5465852904820707,0.44437828494477294
"Clark County, Washington",2019,March,Northwest Natural Gas Company,171,169.90682941903586,8.142857142857142,1.0931705809641414,-0.6392810414994979,1.0931705809641414,0.6392810414994979
"Clark County, Washington",2019,May,Northwest Natural Gas Company,201,199.90682941903586,9.571428571428571,1.0931705809641414,-0.5438659606786773,1.0931705809641414,0.5438659606786773
"Clark County, Washington",2019,November,Northwest Natural Gas Company,63,62.23478059332509,3,0.765219406674909,-1.2146339788490619,0.765219406674909,1.2146339788490619
"Clark County, Washington",2019,October,Northwest Natural Gas Company,54,53.56273176761434,2.5714285714285716,0.43726823238566226,-0.8097559858993746,0.43726823238566226,0.8097559858993745
"Clark County, Washington",2019,September,Northwest Natural Gas Company,80,79.3440976514215,3.8095238095238093,0.6559023485784934,-0.8198779357231167,0.6559023485784934,0.8198779357231168
"Clark County, Washington",2020,March,Northwest Natural Gas Company,102,100.68819530284301,4.857142857142857,1.3118046971569868,-1.2860830364284184,1.3118046971569868,1.2860830364284184
"Clark County, Washington",2022,April,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Clark County, Washington",2022,August,Northwest Natural Gas Company,11,11,0.5238095238095238,0,0,0,0
"Clark County, Washington",2022,July,Northwest Natural Gas Company,5,5,0.23809523809523808,0,0,0,0
"Clark County, Washington",2022,June,Northwest Natural Gas Company,3,3,0.14285714285714285,0,0,0,0
"Clark County, Washington",2022,May,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Clark County, Washington",2022,September,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Clark County, Washington",2023,April,Northwest Natural Gas Company,182,180.36024412855377,8.666666666666666,1.6397558714462264,-0.9009647645308936,1.6397558714462264,0.9009647645308936
"Clark County, Washington",2023,August,Northwest Natural Gas Company,199,198.67204882571076,9.476190476190476,0.3279511742892396,-0.16479958506996964,0.3279511742892396,0.16479958506996964
"Clark County, Washington",2023,December,Northwest Natural Gas Company,63,62.125463535228675,3,0.8745364647713245,-1.388153118684642,0.8745364647713245,1.388153118684642
"Clark County, Washington",2023,February,Northwest Natural Gas Company,6,6,0.5,0,0,0,0
"Clark County, Washington",2023,January,Northwest Natural Gas Company,25,25,2.0833333333333335,0,0,0,0
"Clark County, Washington",2023,July,Northwest Natural Gas Company,99,98.01614647713227,4.714285714285714,0.983853522867733,-0.9937914372401343,0.983853522867733,0.9937914372401343
"Clark County, Washington",2023,June,Northwest Natural Gas Company,168,166.79751236093944,8,1.202487639060564,-0.7157664518217643,1.202487639060564,0.7157664518217643
"Clark County, Washington",2023,March,Northwest Natural Gas Company,51,51,4.25,0,0,0,0
"Clark County, Washington",2023,May,Northwest Natural Gas Company,159,158.78136588380718,7.571428571428571,0.21863411619281692,-0.13750573345460185,0.21863411619281692,0.13750573345460182
"Clark County, Washington",2023,November,Northwest Natural Gas Company,71,71,3.380952380952381,0,0,0,0
"Clark County, Washington",2023,October,Northwest Natural Gas Company,94,93.01614647713227,4.476190476190476,0.983853522867733,-1.0466526839018435,0.983853522867733,1.0466526839018437
"Clark County, Washington",2023,September,Northwest Natural Gas Company,70,69.45341470951793,3.3333333333333335,0.5465852904820707,-0.780836129260101,0.5465852904820707,0.780836129260101
"Columbia County, Washington",2020,February,PacifiCorp,12,11.979310344827587,12,0.02068965517241317,-0.17241379310344307,0.02068965517241317,0.17241379310344307
"Columbia County, Washington",2020,January,PacifiCorp,1,0.9982758620689656,1,0.0017241379310344307,-0.17241379310344307,0.0017241379310344307,0.17241379310344307
"Columbia County, Washington",2020,March,PacifiCorp,0,0,0,0,0,0,0
"Columbia County, Washington",2023,April,PacifiCorp,0,0,0,0,0,0,0
"Columbia County, Washington",2023,August,PacifiCorp,0,0,0,0,0,0,0
"Columbia County, Washington",2023,July,PacifiCorp,5,4.991379310344827,5,0.008620689655172598,-0.17241379310345195,0.008620689655172598,0.17241379310345195
"Columbia County, Washington",2023,June,PacifiCorp,9,8.98448275862069,9,0.01551724137931032,-0.172413793103448,0.01551724137931032,0.172413793103448
"Columbia County, Washington",2023,May,PacifiCorp,21,20.96379310344828,21,0.03620689655172171,-0.1724137931034367,0.03620689655172171,0.1724137931034367
"Columbia County, Washington",2023,October,PacifiCorp,6,5.989655172413793,6,0.010344827586206584,-0.17241379310344307,0.010344827586206584,0.17241379310344307
"Columbia County, Washington",2023,September,PacifiCorp,2,1.9965517241379311,2,0.0034482758620688614,-0.17241379310344307,0.0034482758620688614,0.17241379310344307
"Columbia County, Washington",2024,February,PacifiCorp,4,3.9931034482758623,4,0.006896551724137723,-0.17241379310344307,0.006896551724137723,0.17241379310344307
"Columbia County, Washington",2024,January,PacifiCorp,2,1.9965517241379311,2,0.0034482758620688614,-0.17241379310344307,0.0034482758620688614,0.17241379310344307
"Columbia County, Washington",2024,March,PacifiCorp,3,2.9948275862068967,3,0.005172413793103292,-0.17241379310344307,0.005172413793103292,0.17241379310344307
"Cowlitz County, Washington",2019,April,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,August,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,December,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,July,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,June,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,March,Northwest Natural Gas Company,0,0,0,0,0,0,0
"Cowlitz County, Washington",2019,May,Northwest Natural Gas Company,0,0,0,0,0,0,0
