NAME,year,month,utility_name,total_disconnections,est_disconnections,avg_disconnection_rate,difference,PCT_DIF,mae,mape
"Kern County, California",2023,Oct,Southern California Edison,13,12.970851275256708,2.1666666666666665,0.02914872474329222,-0.22422095956378632,0.02914872474329222,0.2242209595637863
"Kern County, California",2023,Sep,Southern California Edison,7,6.990283758418903,1.75,0.009716241581097407,-0.13880345115853437,0.009716241581097407,0.13880345115853437
"Kern County, California",2024,Apr,Southern California Edison,208,205.40518164320264,10.4,2.5948183567973615,-1.2475088253833468,2.5948183567973615,1.2475088253833468
"Kern County, California",2024,Feb,Southern California Edison,79,77.9246344327133,4.9375,1.0753655672866955,-1.3612222370717666,1.0753655672866955,1.3612222370717666
"Kern County, California",2024,Jan,Southern California Edison,17,16.970756062767475,2.8333333333333335,0.029243937232525496,-0.17202316019132646,0.029243937232525496,0.17202316019132644
"Kern County, California",2024,Mar,Southern California Edison,249,245.47429002567526,13.833333333333334,3.525709974324741,-1.4159477808533096,3.525709974324741,1.4159477808533096
"Kern County, California",2024,May,Southern California Edison,181,177.45902969605652,10.647058823529411,3.5409703039434817,-1.956337184499161,3.5409703039434817,1.956337184499161
"Kings County, California",2018,Aug,Southern California Edison,342,341.9214086471409,171,0.07859135285912089,-0.022979927736585054,0.07859135285912089,0.022979927736585054
"Kings County, California",2018,Dec,Southern California Edison,164,163.9631450488145,82,0.036854951185489426,-0.022472531210664285,0.036854951185489426,0.02247253121066428
"Kings County, California",2018,Nov,Southern California Edison,260,259.9402022315202,130,0.05979776847982521,-0.022999141723009695,0.05979776847982521,0.022999141723009695
"Kings County, California",2018,Oct,Southern California Edison,371,370.91701534170153,185.5,0.08298465829847146,-0.022367832425464005,0.08298465829847146,0.022367832425464005
"Kings County, California",2018,Sep,Southern California Edison,311,310.92702231520224,155.5,0.07297768479776323,-0.023465493504103933,0.07297768479776323,0.023465493504103933
"Kings County, California",2020,Feb,Southern California Edison,234,233.94728033472802,117,0.052719665271979466,-0.022529771483751907,0.052719665271979466,0.022529771483751907
